396870	Catyph: The Kunci Experiment	CATYPH est un jeu d'aventure à la 1ère personne (Myst-like), faisant partie de la série SF &quot;Black Cube&quot; (ASA: A Space Adventure...). Visitez Tytaah, une lune de Catyph divisée en 7 régions, et tentez de sauver votre propre planète en résolvant les énigmes ardues du mystérieux Germinal.	https://steamcdn-a.akamaihd.net/steam/apps/396870/header.jpg?t=1572382346	11 mai 2016	Simon Says: Play!	Aventure, Indépendant
396030	InCell VR	InCell is an action/racing VR game with a bit of strategy and science thrown into the mix. You'll take an exciting journey inside the highly unusual micro world of human cell and stop the virus advance. The game is focused on VR but you can play just fine without a set.	https://steamcdn-a.akamaihd.net/steam/apps/396030/header.jpg?t=1570707249	3 sept. 2015	Luden.io	Gratuit, Indépendant, Course automobile, Stratégie
396060	The Rose and I	An immersive, animated VR film. Crafted by the artists, animators and storytellers of Penrose Studios, “The Rose And I” is about loneliness, friendship, love, and loss. Come meet a lonely Rose living in the unlikeliest of places, and join her as she transports you to a brand new universe.	https://steamcdn-a.akamaihd.net/steam/apps/396060/header.jpg?t=1477448823	5 avr. 2016	Eugene Chung, Jimmy Maidens, Terry Kaleas	Occasionnel, Indépendant
396090	Rogue State	Assume control of a Middle Eastern country recovering from a violent revolution. It is up to you: Forge alliances, grow your economy, invade your neighbors, or pacify your population. Rogue State is a geopolitical strategy game that will force you to always stay one step ahead of your rivals to survive.	https://steamcdn-a.akamaihd.net/steam/apps/396090/header.jpg?t=1572386861	16 oct. 2015	LRDGames, Inc.	Indépendant, Simulation, Stratégie
396160	Secret Of Magia	Secret of Magia is an action RPG heavily inspired by The Legend of Zelda: A Link To The Past, Arc The Lad, and Secret of Mana. Explore a huge world and free your people from the tyranny of an evil, supernatural dictator.	https://steamcdn-a.akamaihd.net/steam/apps/396160/header.jpg?t=1497917188	21 août 2015		Action, Aventure, Indépendant, RPG
396230	VERSUS: The Lost Ones	Steal alien powers and absorb their memories! Can you outlast your opponents to escape from planet Versus? An epic adventure in a new galaxy.	https://steamcdn-a.akamaihd.net/steam/apps/396230/header.jpg?t=1538615537	21 août 2015	Choice of Games	Indépendant, RPG
396260	World's Fastest Pizza	Head to Australia and use all the superpowers you can to deliver fast pizza! Watch out for pizza-haters though! World's Fastest Pizza: It's not easy, when your pizza is so cheesy...	https://steamcdn-a.akamaihd.net/steam/apps/396260/header.jpg?t=1458038645	15 mars 2016	Oscar Brittain	Action, Indépendant, Simulation
396280	Anarchy Online	Anarchy Online – the first ever science fiction MMO – is now on Steam! Compete and cooperate with thousands of player simultaneously on a vast, alien world. Join humanity nearly 30,000 years in the future in a world of perpetual conflict and scientific marvel.	https://steamcdn-a.akamaihd.net/steam/apps/396280/header.jpg?t=1571658283	22 févr. 2017	Funcom	Action, Aventure, Gratuit, Massivement multijoueur, RPG, Stratégie
396310	Masochisia	A young man discovers through a series of hallucinations that he will grow up to become a violent psychopath. How will he respond to these revelations? Can he change his fate? Can you even... change fate...	https://steamcdn-a.akamaihd.net/steam/apps/396310/header.jpg?t=1448335017	9 oct. 2015	Oldblood	Indépendant
396320	Tank Battle: 1944	Instantly get involved in the action by joining the Allied invasion of Europe during the Second World War. Take command of an American battle group during WW2 in this turn based strategy wargame and help liberate Europe from the evil Axis power-base!	https://steamcdn-a.akamaihd.net/steam/apps/396320/header.jpg?t=1564410157	1 mars 2016	HexWar Games	Stratégie
396350	Bleed 2	Bleed 2 is a relentless arcade action game featuring air-dodging, bullet-reflecting, and tons of bosses. Now with randomly-generated levels and daily challenges, too!	https://steamcdn-a.akamaihd.net/steam/apps/396350/header.jpg?t=1560632810	8 févr. 2017	Ian Campbell	Action, Indépendant
396360	LocoSoccer	LocoSoccer is a fun, crazy physics-based soccer game where you must do a lot of goals to win cups and accesories for your team. Your objective is easy: win all cups with your goals. How awesome is that?	https://steamcdn-a.akamaihd.net/steam/apps/396360/header.jpg?t=1492976652	9 déc. 2015	Startreming	Indépendant, Sport, Stratégie
